LoanID,CustomerID,OriginalLoanID,LoanAmount,InterestRate,LoanPurpose,LoanStatus,LoanTerm,LoanGrade,IssueDate
1361,1361,43710428,5400.0,16.99,debt_consolidation,Charged Off,36,D,2015-03-01
1362,1362,45314907,7000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-04-01
1363,1363,42673200,30000.0,20.49,debt_consolidation,Fully Paid,60,E,2015-03-01
1364,1364,43440705,21000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-03-01
1365,1365,43125363,26375.0,17.86,credit_card,Charged Off,60,D,2015-03-01
1366,1366,46408518,22125.0,17.86,medical,Fully Paid,36,D,2015-05-01
1367,1367,43550468,10000.0,17.86,home_improvement,Charged Off,60,D,2015-03-01
1368,1368,45050152,10000.0,12.29,debt_consolidation,Fully Paid,36,C,2015-04-01
1369,1369,46650443,12000.0,18.84,debt_consolidation,Fully Paid,60,E,2015-04-01
1370,1370,43710677,2000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-03-01
1371,1371,44025437,8675.0,14.65,house,Fully Paid,36,C,2015-04-01
1372,1372,43520482,10000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-03-01
1373,1373,46446512,9500.0,8.18,debt_consolidation,Fully Paid,36,B,2015-04-01
1374,1374,44905226,28000.0,13.99,debt_consolidation,Fully Paid,36,C,2015-04-01
1375,1375,44875370,20800.0,8.18,credit_card,Fully Paid,60,B,2015-04-01
1376,1376,46255615,6000.0,12.29,medical,Fully Paid,36,C,2015-04-01
1377,1377,44733521,11050.0,16.99,debt_consolidation,Charged Off,36,D,2015-04-01
1378,1378,43729273,19500.0,12.69,debt_consolidation,Fully Paid,36,C,2015-03-01
1379,1379,46724540,2725.0,15.61,debt_consolidation,Fully Paid,36,D,2015-04-01
1380,1380,43839461,7000.0,6.92,debt_consolidation,Fully Paid,36,A,2015-03-01
1381,1381,46556343,24000.0,12.69,debt_consolidation,Fully Paid,60,C,2015-04-01
1382,1382,42864591,5000.0,14.65,debt_consolidation,Fully Paid,36,C,2015-03-01
1383,1383,44543439,13000.0,7.89,credit_card,Fully Paid,36,A,2015-04-01
1384,1384,43289446,8000.0,7.89,car,Fully Paid,36,A,2015-03-01
1385,1385,43519301,10000.0,15.61,medical,Fully Paid,36,D,2015-03-01
1386,1386,46275109,35000.0,17.86,debt_consolidation,Fully Paid,60,D,2015-04-01
1387,1387,46845524,10000.0,18.84,debt_consolidation,Charged Off,60,E,2015-04-01
1388,1388,46795544,15500.0,7.89,debt_consolidation,Fully Paid,36,A,2015-04-01
1389,1389,44917066,10000.0,6.39,home_improvement,Charged Off,36,A,2015-04-01
1390,1390,43956738,15000.0,18.25,debt_consolidation,Charged Off,60,E,2015-04-01
1391,1391,43904756,22300.0,11.53,debt_consolidation,Current,60,B,2015-04-01
1392,1392,45634332,9000.0,17.86,debt_consolidation,Charged Off,36,D,2015-04-01
1393,1393,46294422,18350.0,18.25,other,Fully Paid,36,E,2015-04-01
1394,1394,45514765,14975.0,9.17,debt_consolidation,Fully Paid,60,B,2015-04-01
1395,1395,43420187,15000.0,9.17,home_improvement,Fully Paid,36,B,2015-04-01
1396,1396,43276498,4800.0,9.99,credit_card,Charged Off,36,B,2015-03-01
1397,1397,46397373,6000.0,6.39,debt_consolidation,Fully Paid,36,A,2015-04-01
1398,1398,46224532,7000.0,11.53,home_improvement,Charged Off,36,B,2015-04-01
1399,1399,43275163,15000.0,5.93,credit_card,Fully Paid,36,A,2015-03-01
1400,1400,43459257,25000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-04-01
1401,1401,43359387,16000.0,12.69,credit_card,Fully Paid,60,C,2015-03-01
1402,1402,43305758,12525.0,22.99,debt_consolidation,Current,60,F,2015-03-01
1403,1403,44449114,18000.0,12.29,debt_consolidation,Charged Off,60,C,2015-04-01
1404,1404,46653914,6000.0,12.29,debt_consolidation,Fully Paid,36,C,2015-04-01
1405,1405,46224647,24000.0,11.53,credit_card,Fully Paid,36,B,2015-04-01
1406,1406,46598913,24000.0,14.65,credit_card,Charged Off,60,C,2015-04-01
1407,1407,46346714,8400.0,7.89,credit_card,Fully Paid,36,A,2015-04-01
1408,1408,46387404,25000.0,10.99,debt_consolidation,Fully Paid,60,B,2015-04-01
1409,1409,44553205,14000.0,13.99,credit_card,Fully Paid,60,C,2015-04-01
1410,1410,43924261,10000.0,13.33,debt_consolidation,Fully Paid,36,C,2015-04-01
1411,1411,44046884,10000.0,6.39,credit_card,Fully Paid,36,A,2015-03-01
1412,1412,43469437,25200.0,13.33,debt_consolidation,Current,60,C,2015-03-01
1413,1413,43955797,13475.0,12.69,debt_consolidation,Charged Off,60,C,2015-03-01
1414,1414,43255267,11775.0,18.84,debt_consolidation,Charged Off,60,E,2015-03-01
1415,1415,44503796,35000.0,12.29,credit_card,Fully Paid,36,C,2015-04-01
1416,1416,46843118,35000.0,14.65,credit_card,Fully Paid,36,C,2015-04-01
1417,1417,46651774,12000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-04-01
1418,1418,43255337,8400.0,8.18,credit_card,Fully Paid,36,B,2015-03-01
1419,1419,46377110,12000.0,17.86,home_improvement,Fully Paid,60,D,2015-05-01
1420,1420,44855767,4325.0,13.33,other,Fully Paid,36,C,2015-04-01
1421,1421,46205703,18000.0,11.53,debt_consolidation,Fully Paid,60,B,2015-04-01
1422,1422,46846267,12000.0,20.49,debt_consolidation,Current,60,E,2015-04-01
1423,1423,43801776,24000.0,5.93,credit_card,Fully Paid,36,A,2015-03-01
1424,1424,44767195,12000.0,22.99,debt_consolidation,Fully Paid,60,F,2015-04-01
1425,1425,46125863,18000.0,8.18,debt_consolidation,Charged Off,60,B,2015-04-01
1426,1426,44633701,35000.0,16.99,debt_consolidation,Fully Paid,36,D,2015-04-01
1427,1427,46448824,16000.0,9.17,credit_card,Fully Paid,36,B,2015-04-01
1428,1428,44359374,4000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-04-01
1429,1429,43967210,21000.0,10.99,credit_card,Fully Paid,36,B,2015-04-01
1430,1430,44065916,15000.0,12.69,debt_consolidation,Charged Off,60,C,2015-04-01
1431,1431,43639594,10000.0,13.33,debt_consolidation,Charged Off,36,C,2015-03-01
1432,1432,43986075,15000.0,6.68,debt_consolidation,Fully Paid,36,A,2015-03-01
1433,1433,44835661,8000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-04-01
1434,1434,46324665,12000.0,9.99,credit_card,Charged Off,60,B,2015-04-01
1435,1435,44026616,8000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-04-01
1436,1436,46586798,35000.0,15.61,debt_consolidation,Fully Paid,60,D,2015-04-01
1437,1437,45242268,19200.0,6.68,debt_consolidation,Fully Paid,36,A,2015-04-01
1438,1438,42375474,2175.0,14.65,debt_consolidation,Fully Paid,36,C,2015-04-01
1439,1439,44035875,30300.0,16.55,other,Fully Paid,36,D,2015-04-01
1440,1440,43975848,20000.0,6.68,home_improvement,Fully Paid,36,A,2015-03-01
1441,1441,43287623,11000.0,17.86,debt_consolidation,Current,60,D,2015-03-01
1442,1442,43175622,7200.0,9.99,debt_consolidation,Fully Paid,36,B,2015-03-01
1443,1443,46822147,30000.0,9.99,debt_consolidation,Fully Paid,60,B,2015-04-01
1444,1444,43709828,11000.0,9.17,debt_consolidation,Fully Paid,36,B,2015-03-01
1445,1445,44856597,6000.0,13.33,debt_consolidation,Fully Paid,36,C,2015-04-01
1446,1446,43469713,7200.0,13.99,credit_card,Fully Paid,36,C,2015-03-01
1447,1447,44389274,18000.0,15.61,credit_card,Fully Paid,60,D,2015-04-01
1448,1448,46713528,8400.0,5.93,debt_consolidation,Fully Paid,36,A,2015-04-01
1449,1449,44036839,17000.0,5.93,debt_consolidation,Fully Paid,36,A,2015-03-01
1450,1450,42354790,20000.0,9.17,debt_consolidation,Fully Paid,36,B,2015-04-01
1451,1451,46244824,16000.0,15.61,debt_consolidation,Fully Paid,36,D,2015-04-01
1452,1452,45365164,15000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-04-01
1453,1453,46427290,2500.0,11.53,debt_consolidation,Fully Paid,36,B,2015-04-01
1454,1454,42325008,28675.0,7.89,credit_card,Fully Paid,36,A,2015-04-01
1455,1455,41022532,35000.0,11.53,credit_card,Fully Paid,36,B,2015-04-01
1456,1456,46506354,20000.0,13.99,debt_consolidation,Fully Paid,60,C,2015-04-01
1457,1457,46396862,15000.0,8.18,car,Fully Paid,36,B,2015-04-01
1458,1458,46599509,11600.0,14.65,credit_card,Charged Off,36,C,2015-04-01
1459,1459,46346265,9600.0,13.99,debt_consolidation,Fully Paid,36,C,2015-04-01
1460,1460,43409179,25000.0,10.99,debt_consolidation,Fully Paid,60,B,2015-03-01
1461,1461,44430178,10000.0,13.33,debt_consolidation,Fully Paid,36,C,2015-04-01
1462,1462,46633639,25000.0,8.18,debt_consolidation,Current,60,B,2015-04-01
1463,1463,43290221,18000.0,20.49,debt_consolidation,Current,60,E,2015-03-01
1464,1464,44086715,30000.0,9.17,home_improvement,Fully Paid,36,B,2015-04-01
1465,1465,43095451,12000.0,13.33,debt_consolidation,Charged Off,36,C,2015-03-01
1466,1466,43530392,21000.0,8.18,home_improvement,Fully Paid,36,B,2015-03-01
1467,1467,41266733,12000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-03-01
1468,1468,46823598,17225.0,18.25,debt_consolidation,Fully Paid,36,E,2015-04-01
1469,1469,46641961,14000.0,13.33,credit_card,Current,60,C,2015-05-01
1470,1470,46642611,8000.0,12.29,credit_card,Fully Paid,36,C,2015-04-01
1471,1471,46427460,15000.0,13.99,debt_consolidation,Fully Paid,36,C,2015-04-01
1472,1472,45434922,12000.0,13.33,credit_card,Fully Paid,60,C,2015-04-01
1473,1473,43689115,18000.0,9.99,debt_consolidation,Current,60,B,2015-04-01
1474,1474,46823711,6500.0,8.18,debt_consolidation,Fully Paid,36,B,2015-04-01
1475,1475,46784814,22000.0,15.61,debt_consolidation,Charged Off,60,D,2015-04-01
1476,1476,44036539,35000.0,11.53,debt_consolidation,Fully Paid,60,B,2015-04-01
1477,1477,43829522,9600.0,13.99,debt_consolidation,Fully Paid,36,C,2015-03-01
1478,1478,43639590,9500.0,12.29,debt_consolidation,Fully Paid,36,C,2015-03-01
1479,1479,46754174,3500.0,16.99,vacation,Fully Paid,36,D,2015-04-01
1480,1480,43935463,15000.0,8.18,credit_card,Fully Paid,36,B,2015-04-01
1481,1481,43539763,24000.0,17.57,debt_consolidation,Fully Paid,60,D,2015-03-01
1482,1482,42295371,20325.0,11.53,home_improvement,Fully Paid,60,B,2015-03-01
1483,1483,46466358,28000.0,9.17,credit_card,Fully Paid,60,B,2015-04-01
1484,1484,44633415,35000.0,14.65,credit_card,Current,60,C,2015-04-01
1485,1485,46812676,18600.0,12.69,debt_consolidation,Fully Paid,60,C,2015-04-01
1486,1486,46742811,13900.0,13.99,debt_consolidation,Current,60,C,2015-04-01
1487,1487,43245849,11000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-03-01
1488,1488,46346571,6200.0,24.5,debt_consolidation,Fully Paid,36,F,2015-04-01
1489,1489,43074752,18450.0,18.84,credit_card,Current,60,E,2015-03-01
1490,1490,44806809,10400.0,9.17,debt_consolidation,Fully Paid,36,B,2015-04-01
1491,1491,44057355,12000.0,16.99,debt_consolidation,Current,60,D,2015-05-01
1492,1492,46772994,5225.0,20.49,major_purchase,Fully Paid,36,E,2015-04-01
1493,1493,44449145,5000.0,8.18,other,Fully Paid,36,B,2015-04-01
1494,1494,46683539,35000.0,16.99,credit_card,Charged Off,60,D,2015-04-01
1495,1495,45495061,28000.0,6.68,credit_card,Fully Paid,36,A,2015-04-01
1496,1496,46823779,16000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-04-01
1497,1497,43399857,24000.0,9.17,house,Fully Paid,36,B,2015-03-01
1498,1498,42111248,28000.0,23.99,small_business,Charged Off,60,F,2015-04-01
1499,1499,46586234,33300.0,24.99,debt_consolidation,Current,60,F,2015-04-01
1500,1500,44683839,21475.0,17.57,debt_consolidation,Fully Paid,60,D,2015-04-01
1501,1501,43500233,9600.0,16.55,debt_consolidation,Fully Paid,36,D,2015-03-01
1502,1502,46685677,8825.0,7.89,credit_card,Fully Paid,36,A,2015-04-01
1503,1503,46134932,5000.0,16.55,credit_card,Charged Off,36,D,2015-04-01
1504,1504,44299588,26000.0,7.89,debt_consolidation,Current,60,A,2015-04-01
1505,1505,46416561,20950.0,23.99,debt_consolidation,Current,60,F,2015-04-01
1506,1506,45374882,21300.0,15.61,debt_consolidation,Fully Paid,36,D,2015-04-01
1507,1507,44976254,30000.0,20.49,credit_card,Charged Off,60,E,2015-04-01
1508,1508,46305208,8000.0,10.99,home_improvement,Fully Paid,36,B,2015-04-01
1509,1509,46692632,15400.0,7.89,credit_card,Fully Paid,36,A,2015-04-01
1510,1510,46536132,7000.0,6.92,debt_consolidation,Fully Paid,36,A,2015-04-01
1511,1511,46643017,18000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-04-01
1512,1512,46184809,28000.0,14.65,debt_consolidation,Fully Paid,36,C,2015-04-01
1513,1513,40951102,12000.0,6.68,debt_consolidation,Fully Paid,36,A,2015-03-01
1514,1514,46116339,4200.0,15.61,debt_consolidation,Fully Paid,36,D,2015-04-01
1515,1515,43749971,6000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-04-01
1516,1516,43155327,30000.0,14.65,debt_consolidation,Fully Paid,60,C,2015-03-01
1517,1517,44896649,19000.0,17.86,debt_consolidation,Current,60,D,2015-04-01
1518,1518,43296518,20000.0,14.65,debt_consolidation,Fully Paid,36,C,2015-03-01
1519,1519,43749403,2500.0,16.99,debt_consolidation,Charged Off,36,D,2015-03-01
1520,1520,46843268,12000.0,13.99,debt_consolidation,Current,60,C,2015-04-01
1521,1521,43509687,6000.0,6.39,credit_card,Fully Paid,36,A,2015-03-01
1522,1522,44015362,16000.0,9.17,debt_consolidation,Charged Off,60,B,2015-03-01
1523,1523,44956380,2500.0,9.17,other,Fully Paid,36,B,2015-04-01
1524,1524,43306502,16000.0,7.89,credit_card,Fully Paid,60,A,2015-03-01
1525,1525,45634206,25000.0,15.61,debt_consolidation,Charged Off,36,D,2015-04-01
1526,1526,40941730,20400.0,9.17,credit_card,Charged Off,36,B,2015-03-01
1527,1527,45454750,25000.0,6.39,debt_consolidation,Fully Paid,36,A,2015-04-01
1528,1528,45049443,20000.0,8.18,credit_card,Fully Paid,60,B,2015-04-01
1529,1529,44056187,12000.0,16.55,debt_consolidation,Fully Paid,36,D,2015-03-01
1530,1530,43315161,6500.0,11.53,debt_consolidation,Fully Paid,36,B,2015-03-01
1531,1531,43839438,16450.0,13.99,debt_consolidation,Charged Off,36,C,2015-03-01
1532,1532,44349441,21550.0,18.25,debt_consolidation,Charged Off,36,E,2015-04-01
1533,1533,45814220,18000.0,18.84,home_improvement,Fully Paid,60,E,2015-04-01
1534,1534,41670255,13200.0,7.89,car,Fully Paid,36,A,2015-03-01
1535,1535,43349504,24000.0,6.39,major_purchase,Fully Paid,36,A,2015-04-01
1536,1536,44776101,10850.0,13.33,credit_card,Charged Off,36,C,2015-04-01
1537,1537,43296493,5000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-03-01
1538,1538,42924699,20000.0,21.67,other,Charged Off,60,E,2015-03-01
1539,1539,46104656,18175.0,12.29,debt_consolidation,Fully Paid,36,C,2015-04-01
1540,1540,43370026,14000.0,16.99,debt_consolidation,Charged Off,60,D,2015-03-01
1541,1541,44076366,11200.0,6.92,debt_consolidation,Fully Paid,36,A,2015-03-01
1542,1542,43350097,20000.0,8.18,other,Fully Paid,36,B,2015-04-01
1543,1543,46834403,8725.0,17.57,home_improvement,Fully Paid,36,D,2015-04-01
1544,1544,44369650,11500.0,17.57,home_improvement,Fully Paid,60,D,2015-04-01
1545,1545,44995766,10600.0,8.18,debt_consolidation,Fully Paid,60,B,2015-04-01
1546,1546,40942733,14000.0,12.69,credit_card,Fully Paid,60,C,2015-04-01
1547,1547,44624090,12600.0,16.99,credit_card,Current,60,D,2015-04-01
1548,1548,40351894,15000.0,11.44,credit_card,Fully Paid,36,B,2015-01-01
1549,1549,41750443,9550.0,17.86,credit_card,Fully Paid,36,D,2015-03-01
1550,1550,43004392,13000.0,6.39,credit_card,Fully Paid,36,A,2015-03-01
1551,1551,41150125,30000.0,18.25,debt_consolidation,Fully Paid,60,E,2015-03-01
1552,1552,39967755,28000.0,6.99,credit_card,Fully Paid,36,A,2015-01-01
1553,1553,39751974,3700.0,12.99,credit_card,Charged Off,36,C,2015-01-01
1554,1554,41540500,35000.0,10.99,debt_consolidation,Fully Paid,60,B,2015-03-01
1555,1555,39380211,20000.0,10.49,debt_consolidation,Fully Paid,36,B,2015-01-01
1556,1556,42494758,15000.0,12.69,credit_card,Fully Paid,36,C,2015-03-01
1557,1557,40287921,11000.0,7.49,debt_consolidation,Charged Off,36,A,2015-01-01
1558,1558,39581296,16000.0,12.39,debt_consolidation,Charged Off,36,C,2015-01-01
1559,1559,40038849,2800.0,14.31,debt_consolidation,Charged Off,36,C,2015-01-01
1560,1560,42364037,24000.0,14.65,debt_consolidation,Current,60,C,2015-03-01
1561,1561,42395172,16000.0,24.5,debt_consolidation,Charged Off,60,F,2015-03-01
1562,1562,41001401,7000.0,13.33,debt_consolidation,Fully Paid,36,C,2015-02-01
1563,1563,40593324,12000.0,14.99,debt_consolidation,Fully Paid,36,C,2015-02-01
1564,1564,40581007,16000.0,12.69,credit_card,Current,60,C,2015-02-01
1565,1565,40580688,20000.0,14.99,debt_consolidation,Charged Off,36,C,2015-02-01
1566,1566,40796528,28000.0,9.17,debt_consolidation,Fully Paid,36,B,2015-02-01
1567,1567,41339361,6000.0,12.29,debt_consolidation,Fully Paid,36,C,2015-02-01
1568,1568,42493722,16000.0,13.33,debt_consolidation,Charged Off,60,C,2015-03-01
1569,1569,40982387,12000.0,8.18,debt_consolidation,Charged Off,36,B,2015-02-01
1570,1570,42663446,20000.0,11.53,debt_consolidation,Charged Off,60,B,2015-03-01
1571,1571,41409161,11000.0,16.55,credit_card,Late (31-120 days),60,D,2015-02-01
1572,1572,41196868,15000.0,14.65,debt_consolidation,Current,60,C,2015-02-01
1573,1573,40715505,4000.0,18.84,vacation,Fully Paid,36,E,2015-02-01
1574,1574,38626032,15000.0,11.44,credit_card,Current,60,B,2015-01-01
1575,1575,40401981,12325.0,19.24,debt_consolidation,Fully Paid,60,E,2015-02-01
1576,1576,40137141,25000.0,17.14,debt_consolidation,Charged Off,60,D,2015-01-01
1577,1577,40361677,12000.0,7.49,credit_card,Fully Paid,36,A,2015-02-01
1578,1578,40138158,14900.0,12.39,credit_card,Fully Paid,36,C,2015-01-01
1579,1579,40502812,20775.0,15.61,debt_consolidation,Fully Paid,60,D,2015-02-01
1580,1580,42473980,25000.0,9.17,credit_card,Charged Off,60,B,2015-03-01
1581,1581,42373419,25000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-03-01
1582,1582,39320218,16150.0,18.54,debt_consolidation,Fully Paid,36,E,2015-02-01
1583,1583,41061274,9600.0,8.18,debt_consolidation,Fully Paid,36,B,2015-02-01
1584,1584,39280136,22900.0,12.99,debt_consolidation,Fully Paid,36,C,2015-01-01
1585,1585,39661984,13000.0,10.49,debt_consolidation,Fully Paid,36,B,2015-01-01
1586,1586,39709548,6700.0,12.99,debt_consolidation,Charged Off,36,C,2015-01-01
1587,1587,41540260,5000.0,12.29,debt_consolidation,Charged Off,36,C,2015-03-01
1588,1588,39642433,12000.0,18.54,home_improvement,Fully Paid,60,E,2015-01-01
1589,1589,41080451,35000.0,11.53,credit_card,Current,60,B,2015-02-01
1590,1590,41144615,3600.0,13.99,credit_card,Fully Paid,36,C,2015-03-01
1591,1591,39551010,12000.0,16.49,debt_consolidation,Charged Off,36,D,2015-01-01
1592,1592,40412713,3000.0,12.99,vacation,Fully Paid,36,C,2015-02-01
1593,1593,39572514,5000.0,14.31,debt_consolidation,Fully Paid,36,C,2015-01-01
1594,1594,41409258,4800.0,7.89,credit_card,Fully Paid,36,A,2015-02-01
1595,1595,40472707,6375.0,15.61,debt_consolidation,Fully Paid,36,D,2015-02-01
1596,1596,40513158,25000.0,17.86,debt_consolidation,Fully Paid,60,D,2015-02-01
1597,1597,41062694,13900.0,16.55,small_business,Fully Paid,36,D,2015-03-01
1598,1598,41099257,10000.0,13.33,home_improvement,Fully Paid,36,C,2015-02-01
1599,1599,39651244,8000.0,8.19,debt_consolidation,Fully Paid,36,A,2015-01-01
1600,1600,42314583,14400.0,5.93,credit_card,Fully Paid,36,A,2015-03-01
1601,1601,40007447,14125.0,15.59,debt_consolidation,Fully Paid,36,D,2015-02-01
1602,1602,40705295,35000.0,7.89,debt_consolidation,Charged Off,36,A,2015-02-01
1603,1603,38732525,6575.0,13.66,debt_consolidation,Fully Paid,36,C,2015-01-01
1604,1604,40432074,16500.0,11.99,debt_consolidation,Fully Paid,36,B,2015-02-01
1605,1605,39590300,20000.0,8.19,credit_card,Fully Paid,36,A,2015-01-01
1606,1606,39630992,13000.0,7.49,other,Fully Paid,36,A,2015-01-01
1607,1607,41102022,4000.0,12.69,medical,Charged Off,36,C,2015-02-01
1608,1608,42424293,1200.0,11.53,credit_card,Fully Paid,36,B,2015-03-01
1609,1609,42874136,8500.0,8.18,debt_consolidation,Fully Paid,36,B,2015-03-01
1610,1610,41140071,33300.0,21.67,debt_consolidation,Fully Paid,60,E,2015-02-01
1611,1611,39679237,10400.0,8.19,debt_consolidation,Fully Paid,36,A,2015-02-01
1612,1612,40107810,19350.0,19.99,debt_consolidation,Fully Paid,60,E,2015-01-01
1613,1613,40386029,14375.0,14.65,debt_consolidation,Fully Paid,36,C,2015-02-01
1614,1614,41144565,4200.0,14.65,debt_consolidation,Charged Off,36,C,2015-02-01
1615,1615,41100121,13000.0,7.89,credit_card,Fully Paid,36,A,2015-02-01
1616,1616,39581734,25000.0,12.39,credit_card,Charged Off,60,C,2015-01-01
1617,1617,39569248,20000.0,7.49,debt_consolidation,Fully Paid,36,A,2015-01-01
1618,1618,41420268,5000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-02-01
1619,1619,41061762,11000.0,12.69,debt_consolidation,Charged Off,60,C,2015-02-01
1620,1620,39459221,6400.0,12.99,debt_consolidation,Fully Paid,36,C,2015-01-01
1621,1621,39651910,28000.0,13.33,home_improvement,Fully Paid,36,C,2015-02-01
1622,1622,38415954,12000.0,12.39,other,Charged Off,36,C,2015-01-01
1623,1623,39559592,15000.0,10.49,debt_consolidation,Current,60,B,2015-01-01
1624,1624,40217775,12175.0,14.99,debt_consolidation,Fully Paid,36,C,2015-02-01
1625,1625,42334976,7500.0,9.99,debt_consolidation,Fully Paid,36,B,2015-03-01
1626,1626,41139597,8000.0,13.33,credit_card,Fully Paid,36,C,2015-02-01
1627,1627,42131601,19725.0,17.86,home_improvement,Fully Paid,36,D,2015-03-01
1628,1628,41163501,35000.0,17.86,debt_consolidation,Fully Paid,60,D,2015-02-01
1629,1629,41388566,6250.0,17.86,debt_consolidation,Fully Paid,36,D,2015-02-01
1630,1630,40521895,2000.0,13.66,debt_consolidation,Fully Paid,36,C,2015-02-01
1631,1631,40502823,19800.0,15.99,credit_card,Charged Off,60,D,2015-02-01
1632,1632,40380175,10000.0,9.49,debt_consolidation,Fully Paid,36,B,2015-01-01
1633,1633,39480145,15000.0,12.99,debt_consolidation,Fully Paid,36,C,2015-01-01
1634,1634,40258109,25000.0,11.44,debt_consolidation,Current,60,B,2015-02-01
1635,1635,39589233,7000.0,12.99,debt_consolidation,Fully Paid,36,C,2015-01-01
