RiskID,LoanID,DTI,Delinquencies,CreditInquiries,RevolvingUtilization,PublicRecords,OpenAccounts,TotalAccounts,DefaultPrediction
2643,2643,34.44,0.0,1.0,23.6,1.0,16.0,23.0,No
2644,2644,47.71,1.0,1.0,37.4,0.0,14.0,35.0,Yes
2645,2645,69.62,0.0,0.0,57.5,0.0,9.0,18.0,No
2646,2646,23.23,0.0,0.0,41.6,0.0,7.0,8.0,No
2647,2647,5.98,0.0,0.0,62.3,0.0,3.0,4.0,No
2648,2648,40.54,0.0,1.0,72.6,0.0,16.0,31.0,No
2649,2649,34.15,0.0,1.0,42.2,0.0,26.0,37.0,No
2650,2650,3.63,0.0,1.0,12.9,0.0,7.0,15.0,No
2651,2651,14.32,0.0,1.0,64.6,1.0,17.0,26.0,Yes
2652,2652,14.98,0.0,0.0,48.0,0.0,12.0,17.0,No
2653,2653,30.99,0.0,0.0,16.9,0.0,20.0,30.0,No
2654,2654,9.17,0.0,0.0,65.7,1.0,25.0,47.0,No
2655,2655,36.96,2.0,0.0,70.8,0.0,17.0,37.0,No
2656,2656,7.6,0.0,0.0,71.4,0.0,5.0,33.0,No
2657,2657,24.38,0.0,0.0,70.6,0.0,17.0,23.0,No
2658,2658,18.0,0.0,2.0,37.0,1.0,9.0,34.0,No
2659,2659,30.86,1.0,0.0,73.0,0.0,12.0,29.0,No
2660,2660,20.24,0.0,0.0,42.1,0.0,5.0,8.0,No
2661,2661,8.66,0.0,0.0,34.2,1.0,8.0,12.0,No
2662,2662,16.92,0.0,1.0,60.9,0.0,9.0,10.0,No
2663,2663,7.25,0.0,0.0,30.1,0.0,2.0,14.0,No
2664,2664,18.63,0.0,0.0,13.8,0.0,9.0,25.0,No
2665,2665,18.41,0.0,0.0,35.7,0.0,9.0,13.0,No
2666,2666,9.11,0.0,0.0,21.4,0.0,8.0,14.0,No
2667,2667,21.93,0.0,1.0,53.4,0.0,5.0,12.0,No
2668,2668,27.04,0.0,0.0,23.2,1.0,12.0,34.0,No
2669,2669,4.52,0.0,0.0,31.2,0.0,4.0,6.0,No
2670,2670,14.84,1.0,1.0,66.1,1.0,12.0,23.0,No
2671,2671,27.53,2.0,0.0,43.5,0.0,26.0,39.0,No
2672,2672,21.33,0.0,0.0,56.1,1.0,17.0,25.0,Yes
2673,2673,14.38,0.0,0.0,65.4,0.0,8.0,16.0,No
2674,2674,21.2,0.0,0.0,19.3,1.0,18.0,25.0,No
2675,2675,16.15,0.0,0.0,73.3,0.0,13.0,19.0,No
2676,2676,17.44,0.0,0.0,26.8,0.0,10.0,19.0,No
2677,2677,24.74,1.0,2.0,63.0,1.0,22.0,38.0,No
2678,2678,32.14,0.0,1.0,19.9,0.0,20.0,40.0,No
2679,2679,8.48,0.0,2.0,12.7,0.0,24.0,45.0,No
2680,2680,18.21,0.0,0.0,81.8,1.0,8.0,12.0,No
2681,2681,3.66,0.0,0.0,75.3,0.0,5.0,16.0,Yes
2682,2682,16.12,0.0,0.0,67.6,1.0,11.0,17.0,Yes
2683,2683,21.78,0.0,0.0,0.0,0.0,6.0,15.0,No
2684,2684,17.24,0.0,0.0,54.3,1.0,9.0,9.0,No
2685,2685,28.47,0.0,0.0,2.8,0.0,8.0,19.0,No
2686,2686,15.08,1.0,1.0,32.9,0.0,14.0,57.0,No
2687,2687,69.77,1.0,0.0,34.0,0.0,5.0,25.0,No
2688,2688,10.01,0.0,0.0,5.1,0.0,6.0,17.0,No
2689,2689,33.43,0.0,0.0,54.9,0.0,21.0,34.0,No
2690,2690,17.27,0.0,2.0,69.4,1.0,11.0,20.0,No
2691,2691,10.09,0.0,0.0,36.5,0.0,21.0,24.0,No
2692,2692,22.29,0.0,0.0,13.7,0.0,19.0,37.0,No
2693,2693,27.1,0.0,0.0,36.1,0.0,11.0,22.0,No
2694,2694,19.34,0.0,0.0,84.5,0.0,7.0,13.0,No
2695,2695,11.14,0.0,0.0,67.8,0.0,6.0,11.0,No
2696,2696,26.42,0.0,0.0,48.7,0.0,15.0,21.0,No
2697,2697,39.45,0.0,0.0,67.1,0.0,12.0,14.0,No
2698,2698,1.2,0.0,2.0,4.1,0.0,10.0,23.0,No
2699,2699,7.22,0.0,1.0,26.7,0.0,13.0,25.0,No
2700,2700,25.99,0.0,0.0,87.5,0.0,8.0,16.0,No
2701,2701,18.31,0.0,0.0,50.7,0.0,24.0,32.0,No
2702,2702,6.46,0.0,0.0,14.8,1.0,7.0,32.0,No
2703,2703,9.47,2.0,2.0,17.9,1.0,18.0,39.0,No
2704,2704,25.75,0.0,1.0,33.5,0.0,20.0,28.0,No
2705,2705,24.22,1.0,1.0,64.2,1.0,17.0,37.0,No
2706,2706,6.16,1.0,2.0,64.8,0.0,11.0,15.0,No
2707,2707,16.33,0.0,0.0,63.1,0.0,14.0,44.0,Yes
2708,2708,18.24,0.0,0.0,80.7,0.0,8.0,18.0,No
2709,2709,34.75,0.0,1.0,25.7,1.0,7.0,11.0,No
2710,2710,4.66,0.0,1.0,28.7,0.0,8.0,14.0,No
2711,2711,21.04,0.0,0.0,83.4,0.0,8.0,17.0,No
2712,2712,16.49,0.0,2.0,30.3,0.0,16.0,24.0,No
2713,2713,8.66,1.0,1.0,12.3,0.0,11.0,19.0,No
2714,2714,9.07,0.0,0.0,61.3,0.0,4.0,20.0,No
2715,2715,18.15,0.0,0.0,38.0,0.0,11.0,24.0,No
2716,2716,29.16,0.0,0.0,78.3,0.0,8.0,9.0,No
2717,2717,11.37,0.0,0.0,38.4,0.0,11.0,19.0,Yes
2718,2718,20.96,0.0,1.0,48.9,0.0,31.0,68.0,Yes
2719,2719,13.96,1.0,4.0,81.0,0.0,11.0,19.0,No
2720,2720,37.85,0.0,0.0,61.3,0.0,11.0,15.0,No
2721,2721,9.87,0.0,3.0,88.1,0.0,6.0,8.0,Yes
2722,2722,8.01,0.0,0.0,97.1,0.0,3.0,15.0,No
2723,2723,24.83,3.0,2.0,20.4,0.0,9.0,43.0,No
2724,2724,19.53,0.0,2.0,36.9,0.0,23.0,39.0,No
2725,2725,19.6,0.0,0.0,74.2,1.0,18.0,32.0,No
2726,2726,26.63,0.0,0.0,26.7,0.0,7.0,55.0,No
2727,2727,29.49,0.0,0.0,57.8,0.0,9.0,33.0,No
2728,2728,10.21,0.0,0.0,12.0,0.0,7.0,14.0,No
2729,2729,5.86,0.0,0.0,23.8,0.0,3.0,3.0,No
2730,2730,32.13,0.0,1.0,77.2,0.0,15.0,30.0,Yes
2731,2731,12.37,0.0,0.0,46.0,0.0,15.0,23.0,No
2732,2732,24.51,0.0,1.0,44.6,0.0,11.0,31.0,No
2733,2733,10.12,0.0,1.0,45.0,0.0,9.0,12.0,No
2734,2734,7.19,0.0,0.0,71.6,1.0,7.0,15.0,No
2735,2735,34.02,1.0,0.0,58.1,0.0,13.0,29.0,No
2736,2736,13.92,1.0,0.0,69.7,0.0,14.0,31.0,No
2737,2737,8.94,0.0,1.0,10.9,0.0,10.0,13.0,No
2738,2738,11.73,0.0,0.0,20.8,0.0,5.0,8.0,No
2739,2739,19.85,0.0,1.0,24.0,0.0,13.0,27.0,No
2740,2740,16.37,0.0,0.0,99.2,0.0,4.0,7.0,No
2741,2741,18.52,0.0,0.0,31.3,0.0,22.0,64.0,No
2742,2742,31.14,1.0,1.0,51.5,0.0,9.0,36.0,No
2743,2743,2.64,1.0,1.0,14.2,0.0,10.0,14.0,No
2744,2744,21.0,0.0,0.0,47.9,0.0,6.0,27.0,No
2745,2745,5.33,0.0,0.0,82.0,0.0,7.0,15.0,No
2746,2746,16.52,0.0,0.0,27.0,1.0,9.0,17.0,Yes
2747,2747,13.73,0.0,0.0,41.7,1.0,9.0,13.0,No
2748,2748,30.38,0.0,1.0,39.1,0.0,13.0,22.0,No
2749,2749,3.24,0.0,0.0,45.1,0.0,3.0,6.0,No
2750,2750,28.94,0.0,1.0,78.0,0.0,29.0,36.0,Yes
2751,2751,20.17,0.0,1.0,22.9,0.0,25.0,44.0,No
2752,2752,15.51,1.0,0.0,71.4,0.0,13.0,31.0,No
2753,2753,16.53,0.0,0.0,24.3,0.0,9.0,27.0,Yes
2754,2754,0.83,0.0,1.0,17.5,0.0,8.0,24.0,No
2755,2755,26.75,0.0,0.0,15.6,0.0,13.0,28.0,No
2756,2756,20.61,0.0,1.0,7.0,0.0,11.0,35.0,No
2757,2757,28.21,0.0,0.0,26.7,0.0,22.0,35.0,No
2758,2758,9.91,1.0,1.0,34.8,0.0,10.0,14.0,No
2759,2759,20.8,0.0,1.0,28.7,0.0,11.0,17.0,No
2760,2760,32.37,0.0,2.0,35.4,0.0,12.0,14.0,Yes
2761,2761,12.36,0.0,1.0,41.1,0.0,7.0,9.0,No
2762,2762,19.86,0.0,0.0,28.7,0.0,27.0,46.0,No
2763,2763,14.88,0.0,0.0,39.4,0.0,12.0,21.0,No
2764,2764,20.0,0.0,1.0,66.8,0.0,8.0,24.0,No
2765,2765,18.74,0.0,0.0,52.0,1.0,8.0,15.0,Yes
2766,2766,14.14,1.0,0.0,16.0,1.0,6.0,21.0,Yes
2767,2767,28.24,0.0,0.0,53.6,1.0,25.0,29.0,Yes
2768,2768,21.33,0.0,1.0,25.4,0.0,22.0,35.0,No
2769,2769,22.41,0.0,0.0,50.0,0.0,13.0,26.0,Yes
2770,2770,17.93,0.0,0.0,42.5,0.0,13.0,26.0,Yes
2771,2771,16.7,0.0,2.0,54.0,0.0,16.0,19.0,No
2772,2772,32.96,1.0,0.0,29.9,0.0,11.0,27.0,No
2773,2773,29.84,3.0,0.0,81.4,0.0,14.0,24.0,No
2774,2774,24.35,0.0,0.0,94.5,0.0,7.0,15.0,No
2775,2775,28.4,2.0,1.0,0.8,0.0,11.0,38.0,Yes
2776,2776,13.87,0.0,0.0,92.4,0.0,11.0,24.0,No
2777,2777,24.03,4.0,0.0,27.5,0.0,11.0,25.0,No
2778,2778,16.61,0.0,0.0,65.5,0.0,15.0,21.0,No
2779,2779,30.6,2.0,0.0,58.9,0.0,10.0,15.0,No
2780,2780,12.13,0.0,0.0,0.0,0.0,5.0,15.0,No
2781,2781,23.25,0.0,0.0,0.2,0.0,8.0,13.0,No
2782,2782,22.37,0.0,1.0,42.0,1.0,19.0,23.0,No
2783,2783,21.14,2.0,0.0,28.0,0.0,19.0,29.0,No
2784,2784,14.51,0.0,0.0,17.1,1.0,16.0,27.0,No
2785,2785,37.9,0.0,0.0,53.9,0.0,11.0,26.0,Yes
2786,2786,25.29,0.0,0.0,31.1,1.0,10.0,54.0,No
2787,2787,6.32,0.0,2.0,25.7,0.0,9.0,12.0,No
2788,2788,25.95,1.0,0.0,86.9,0.0,14.0,23.0,Yes
2789,2789,21.69,0.0,0.0,67.3,0.0,11.0,20.0,Yes
2790,2790,14.75,0.0,0.0,59.2,0.0,8.0,13.0,No
2791,2791,6.4,1.0,0.0,74.8,0.0,12.0,26.0,No
2792,2792,23.93,0.0,1.0,4.5,1.0,16.0,26.0,No
2793,2793,13.11,0.0,0.0,74.8,1.0,11.0,18.0,No
2794,2794,17.08,0.0,1.0,50.4,1.0,14.0,15.0,No
2795,2795,32.89,0.0,0.0,61.5,0.0,20.0,25.0,No
2796,2796,26.79,2.0,1.0,75.3,0.0,8.0,13.0,Yes
2797,2797,11.98,0.0,0.0,69.9,0.0,7.0,20.0,No
2798,2798,15.48,0.0,1.0,64.9,0.0,6.0,18.0,No
2799,2799,10.95,0.0,1.0,61.8,0.0,7.0,8.0,No
2800,2800,7.93,0.0,2.0,28.1,0.0,11.0,31.0,No
2801,2801,32.5,0.0,1.0,13.4,0.0,11.0,16.0,No
2802,2802,11.55,0.0,4.0,9.2,0.0,12.0,14.0,Yes
2803,2803,3.5,0.0,0.0,43.4,1.0,5.0,19.0,No
2804,2804,19.49,0.0,0.0,23.3,0.0,12.0,27.0,Yes
2805,2805,11.39,0.0,0.0,25.6,0.0,22.0,43.0,No
2806,2806,29.15,0.0,1.0,41.9,0.0,13.0,15.0,No
2807,2807,14.52,0.0,0.0,26.8,0.0,11.0,12.0,No
2808,2808,16.53,0.0,0.0,0.0,0.0,7.0,20.0,No
2809,2809,12.3,0.0,1.0,13.5,0.0,16.0,36.0,No
2810,2810,7.39,0.0,0.0,33.0,0.0,3.0,11.0,No
2811,2811,7.91,2.0,1.0,50.1,0.0,11.0,26.0,No
2812,2812,20.3,0.0,0.0,93.3,0.0,6.0,15.0,No
2813,2813,23.21,0.0,1.0,46.5,0.0,20.0,40.0,No
2814,2814,6.88,3.0,0.0,40.6,1.0,5.0,11.0,No
2815,2815,28.31,0.0,0.0,55.0,0.0,10.0,25.0,No
2816,2816,6.62,0.0,0.0,51.3,0.0,10.0,31.0,No
2817,2817,2.33,1.0,1.0,31.1,0.0,10.0,31.0,No
2818,2818,9.95,0.0,1.0,39.5,0.0,11.0,30.0,No
2819,2819,25.22,1.0,0.0,76.0,0.0,12.0,42.0,No
2820,2820,19.51,0.0,0.0,2.5,0.0,11.0,24.0,No
2821,2821,11.52,0.0,0.0,29.6,0.0,4.0,14.0,No
2822,2822,25.24,0.0,2.0,65.0,0.0,10.0,26.0,No
2823,2823,21.5,0.0,1.0,43.8,0.0,18.0,35.0,No
2824,2824,13.49,0.0,0.0,57.5,0.0,9.0,23.0,No
2825,2825,16.25,0.0,0.0,29.8,0.0,20.0,40.0,No
2826,2826,19.58,0.0,0.0,8.5,1.0,8.0,14.0,Yes
2827,2827,26.96,0.0,0.0,30.2,0.0,16.0,19.0,No
2828,2828,9.33,2.0,0.0,46.9,0.0,6.0,10.0,No
2829,2829,14.09,0.0,0.0,26.2,0.0,6.0,14.0,No
2830,2830,15.92,1.0,0.0,93.8,0.0,9.0,17.0,No
2831,2831,14.38,0.0,0.0,19.5,0.0,23.0,33.0,No
2832,2832,23.28,0.0,1.0,80.5,0.0,15.0,20.0,No
2833,2833,9.51,0.0,0.0,30.0,0.0,8.0,14.0,No
2834,2834,14.68,0.0,0.0,51.9,0.0,10.0,14.0,No
2835,2835,8.92,0.0,1.0,37.5,0.0,13.0,19.0,No
2836,2836,29.79,1.0,0.0,53.9,0.0,17.0,55.0,No
2837,2837,30.56,0.0,0.0,94.2,0.0,9.0,22.0,No
2838,2838,14.05,0.0,0.0,47.8,0.0,22.0,32.0,No
2839,2839,33.06,0.0,1.0,54.3,0.0,14.0,19.0,No
2840,2840,21.99,1.0,0.0,41.7,0.0,9.0,25.0,No
2841,2841,11.17,1.0,1.0,52.9,0.0,13.0,36.0,No
2842,2842,10.92,0.0,1.0,43.9,0.0,2.0,7.0,Yes
2843,2843,24.34,0.0,0.0,86.8,0.0,17.0,35.0,No
2844,2844,13.08,2.0,1.0,69.2,0.0,14.0,26.0,Yes
2845,2845,8.42,0.0,0.0,11.0,0.0,10.0,19.0,No
2846,2846,14.27,0.0,1.0,53.9,0.0,3.0,10.0,No
2847,2847,14.54,0.0,0.0,79.1,0.0,18.0,43.0,No
2848,2848,24.88,2.0,1.0,60.6,0.0,11.0,46.0,No
2849,2849,5.15,2.0,0.0,65.3,0.0,7.0,18.0,No
2850,2850,8.62,0.0,3.0,46.7,1.0,6.0,9.0,No
2851,2851,22.84,2.0,0.0,69.3,0.0,9.0,13.0,No
2852,2852,19.0,0.0,0.0,76.8,1.0,13.0,30.0,No
2853,2853,8.16,0.0,1.0,66.6,0.0,3.0,6.0,No
2854,2854,19.55,0.0,0.0,53.7,0.0,15.0,21.0,No
2855,2855,6.21,0.0,0.0,97.1,0.0,2.0,2.0,No
2856,2856,10.31,0.0,1.0,13.6,0.0,21.0,50.0,No
2857,2857,9.22,0.0,0.0,15.3,0.0,17.0,30.0,No
2858,2858,16.6,1.0,0.0,72.1,0.0,19.0,30.0,No
2859,2859,28.06,0.0,0.0,44.8,0.0,26.0,52.0,No
2860,2860,11.09,0.0,0.0,30.7,1.0,6.0,18.0,No
2861,2861,1.94,0.0,0.0,11.3,0.0,9.0,15.0,No
2862,2862,20.25,1.0,0.0,97.0,0.0,5.0,5.0,No
2863,2863,21.36,0.0,0.0,35.8,0.0,23.0,34.0,No
2864,2864,2.34,0.0,1.0,13.8,0.0,10.0,18.0,No
2865,2865,30.55,0.0,0.0,41.5,0.0,13.0,18.0,No
2866,2866,1.98,0.0,1.0,0.1,0.0,9.0,24.0,No
2867,2867,15.05,0.0,0.0,44.5,0.0,6.0,11.0,No
2868,2868,0.0,0.0,0.0,0.0,0.0,3.0,7.0,No
2869,2869,17.69,0.0,1.0,43.3,0.0,19.0,35.0,Yes
2870,2870,22.44,0.0,0.0,6.8,0.0,11.0,22.0,No
2871,2871,22.47,0.0,0.0,72.9,0.0,8.0,13.0,No
2872,2872,26.59,3.0,0.0,84.4,0.0,27.0,44.0,No
2873,2873,17.93,0.0,1.0,72.8,0.0,9.0,13.0,No
2874,2874,22.52,0.0,0.0,37.3,0.0,13.0,20.0,No
2875,2875,24.85,3.0,0.0,73.3,0.0,34.0,78.0,No
2876,2876,18.86,0.0,4.0,78.0,0.0,10.0,20.0,No
2877,2877,14.14,0.0,1.0,34.2,0.0,22.0,40.0,No
2878,2878,31.66,0.0,0.0,34.9,0.0,16.0,33.0,No
2879,2879,16.39,0.0,0.0,8.4,0.0,4.0,13.0,No
2880,2880,14.46,0.0,0.0,8.3,0.0,7.0,18.0,No
2881,2881,11.97,0.0,0.0,75.6,0.0,6.0,14.0,No
2882,2882,18.64,0.0,1.0,34.9,1.0,13.0,30.0,No
2883,2883,28.5,0.0,1.0,61.0,0.0,11.0,29.0,No
2884,2884,3.92,0.0,1.0,56.0,1.0,4.0,5.0,No
2885,2885,7.92,0.0,1.0,92.7,0.0,4.0,9.0,No
2886,2886,14.8,2.0,1.0,25.0,0.0,23.0,42.0,No
2887,2887,25.09,0.0,2.0,34.4,0.0,9.0,12.0,Yes
2888,2888,25.24,1.0,0.0,87.6,1.0,10.0,12.0,No
2889,2889,14.26,1.0,0.0,29.0,0.0,10.0,26.0,No
2890,2890,15.03,0.0,1.0,56.8,1.0,11.0,20.0,No
2891,2891,20.09,0.0,1.0,92.0,0.0,15.0,21.0,Yes
2892,2892,9.85,0.0,1.0,37.4,0.0,20.0,62.0,No
2893,2893,29.69,0.0,0.0,38.3,0.0,26.0,60.0,No
2894,2894,22.74,0.0,1.0,53.8,3.0,14.0,31.0,Yes
2895,2895,16.39,0.0,0.0,0.3,0.0,10.0,39.0,No
2896,2896,26.02,0.0,1.0,69.5,0.0,23.0,33.0,No
2897,2897,19.92,0.0,0.0,26.8,1.0,11.0,15.0,No
2898,2898,14.42,0.0,0.0,19.6,0.0,19.0,85.0,No
2899,2899,20.13,0.0,0.0,98.4,0.0,8.0,24.0,No
2900,2900,18.57,2.0,1.0,32.0,0.0,17.0,27.0,No
2901,2901,26.41,2.0,2.0,80.2,0.0,18.0,41.0,No
2902,2902,14.66,0.0,0.0,36.7,0.0,15.0,24.0,No
2903,2903,20.2,2.0,0.0,63.2,0.0,15.0,23.0,No
2904,2904,16.36,0.0,0.0,59.4,0.0,12.0,23.0,Yes
2905,2905,16.08,0.0,0.0,44.2,0.0,9.0,11.0,Yes
2906,2906,9.87,0.0,3.0,24.6,1.0,14.0,25.0,No
2907,2907,5.37,0.0,1.0,20.7,0.0,4.0,9.0,No
2908,2908,22.11,0.0,2.0,45.1,0.0,10.0,16.0,Yes
2909,2909,17.78,0.0,0.0,39.1,0.0,10.0,21.0,No
2910,2910,0.44,2.0,0.0,18.3,1.0,4.0,14.0,No
2911,2911,5.57,0.0,1.0,36.5,0.0,8.0,19.0,No
2912,2912,18.18,0.0,0.0,17.7,0.0,13.0,29.0,No
2913,2913,14.69,0.0,0.0,94.7,0.0,4.0,17.0,No
2914,2914,14.35,1.0,1.0,72.1,0.0,7.0,13.0,No
2915,2915,22.35,0.0,0.0,49.8,0.0,25.0,50.0,No
2916,2916,11.24,0.0,0.0,83.7,1.0,4.0,23.0,No
2917,2917,23.78,0.0,0.0,60.1,0.0,13.0,27.0,No
2918,2918,17.11,0.0,0.0,53.6,0.0,13.0,25.0,Yes
2919,2919,37.79,0.0,0.0,49.5,0.0,12.0,13.0,No
2920,2920,9.65,0.0,0.0,25.4,0.0,6.0,7.0,No
2921,2921,16.01,2.0,0.0,80.3,0.0,10.0,19.0,Yes
2922,2922,15.39,2.0,0.0,88.6,0.0,13.0,31.0,No
2923,2923,22.43,0.0,0.0,87.7,0.0,8.0,23.0,No
2924,2924,11.64,0.0,0.0,55.7,1.0,13.0,24.0,No
2925,2925,16.36,0.0,0.0,39.3,0.0,12.0,16.0,No
2926,2926,1.5,0.0,0.0,17.5,0.0,8.0,13.0,No
2927,2927,8.56,0.0,1.0,28.4,0.0,14.0,23.0,No
2928,2928,3.22,0.0,3.0,7.1,1.0,10.0,20.0,Yes
2929,2929,30.01,0.0,0.0,30.0,1.0,6.0,14.0,No
2930,2930,7.08,0.0,1.0,20.9,1.0,12.0,26.0,No
2931,2931,19.78,0.0,0.0,71.7,0.0,4.0,14.0,No
2932,2932,21.4,0.0,0.0,46.1,0.0,15.0,34.0,No
2933,2933,34.99,0.0,0.0,44.7,0.0,20.0,31.0,No
2934,2934,11.56,1.0,0.0,40.0,0.0,7.0,28.0,No
2935,2935,13.64,0.0,0.0,58.1,0.0,18.0,32.0,No
2936,2936,26.52,1.0,3.0,54.7,0.0,12.0,20.0,Yes
2937,2937,18.27,0.0,0.0,56.9,0.0,24.0,41.0,No
2938,2938,18.05,0.0,1.0,27.6,0.0,8.0,28.0,No
2939,2939,9.89,0.0,1.0,49.5,1.0,9.0,18.0,No
2940,2940,14.03,2.0,0.0,65.9,0.0,12.0,28.0,No
2941,2941,13.43,0.0,0.0,38.6,0.0,5.0,14.0,No
2942,2942,2.86,0.0,0.0,54.0,0.0,6.0,8.0,No
2943,2943,34.0,0.0,0.0,54.2,0.0,18.0,40.0,Yes
2944,2944,17.78,1.0,0.0,47.3,0.0,5.0,9.0,No
2945,2945,8.39,0.0,0.0,17.5,0.0,12.0,20.0,No
2946,2946,28.07,0.0,0.0,30.5,0.0,23.0,58.0,No
2947,2947,16.73,2.0,0.0,57.8,0.0,6.0,18.0,No
2948,2948,22.36,1.0,0.0,41.8,1.0,13.0,20.0,No
2949,2949,17.21,0.0,0.0,69.8,0.0,7.0,12.0,Yes
2950,2950,25.24,0.0,0.0,33.1,0.0,18.0,31.0,Yes
2951,2951,21.64,0.0,1.0,31.8,1.0,15.0,37.0,No
2952,2952,32.04,0.0,0.0,32.0,0.0,16.0,27.0,No
2953,2953,26.77,0.0,0.0,75.9,0.0,15.0,22.0,No
2954,2954,5.9,0.0,3.0,21.5,0.0,17.0,22.0,Yes
2955,2955,17.06,0.0,0.0,63.4,0.0,8.0,14.0,No
2956,2956,23.48,1.0,0.0,71.0,0.0,17.0,29.0,No
2957,2957,19.79,0.0,0.0,65.0,0.0,8.0,17.0,No
2958,2958,10.92,0.0,0.0,26.7,0.0,8.0,12.0,No
2959,2959,11.79,0.0,0.0,94.6,0.0,5.0,7.0,No
2960,2960,20.2,0.0,3.0,49.5,0.0,19.0,20.0,No
2961,2961,22.51,0.0,0.0,67.0,0.0,8.0,19.0,No
2962,2962,7.9,0.0,0.0,79.1,0.0,9.0,23.0,No
2963,2963,11.21,0.0,1.0,20.4,1.0,8.0,24.0,No
2964,2964,6.62,1.0,1.0,24.6,1.0,13.0,36.0,No
2965,2965,15.97,0.0,0.0,53.7,0.0,12.0,15.0,No
2966,2966,13.9,5.0,2.0,63.9,0.0,9.0,30.0,Yes
2967,2967,7.96,1.0,0.0,5.0,0.0,11.0,19.0,No
2968,2968,14.57,0.0,0.0,81.8,0.0,6.0,9.0,No
2969,2969,13.36,0.0,3.0,58.2,0.0,14.0,34.0,No
2970,2970,24.27,0.0,1.0,3.6,2.0,9.0,25.0,No
2971,2971,12.62,0.0,0.0,54.1,0.0,11.0,13.0,No
2972,2972,19.43,0.0,0.0,29.1,1.0,9.0,24.0,No
2973,2973,21.76,0.0,1.0,49.4,1.0,7.0,24.0,Yes
2974,2974,19.98,0.0,0.0,70.3,0.0,12.0,32.0,No
2975,2975,29.32,0.0,0.0,43.4,1.0,19.0,40.0,Yes
2976,2976,8.48,0.0,0.0,42.2,1.0,10.0,12.0,No
2977,2977,38.29,0.0,1.0,43.1,0.0,8.0,10.0,No
2978,2978,11.16,0.0,0.0,40.8,1.0,6.0,13.0,No
2979,2979,28.06,0.0,0.0,89.5,0.0,6.0,13.0,Yes
2980,2980,30.09,0.0,0.0,71.3,0.0,6.0,17.0,No
2981,2981,17.22,0.0,0.0,58.0,0.0,8.0,30.0,Yes
2982,2982,30.32,0.0,1.0,75.0,0.0,12.0,18.0,No
2983,2983,17.43,0.0,0.0,30.3,0.0,24.0,60.0,No
2984,2984,26.89,0.0,0.0,89.4,0.0,13.0,48.0,No
2985,2985,21.67,0.0,0.0,64.6,0.0,17.0,28.0,No
2986,2986,15.39,0.0,0.0,55.4,0.0,12.0,19.0,No
2987,2987,17.58,0.0,0.0,25.6,0.0,12.0,17.0,No
2988,2988,34.95,0.0,1.0,23.0,0.0,13.0,22.0,Yes
2989,2989,13.78,0.0,2.0,36.4,0.0,11.0,29.0,No
2990,2990,21.8,0.0,1.0,50.1,2.0,9.0,14.0,No
2991,2991,37.67,0.0,0.0,31.8,0.0,22.0,35.0,No
2992,2992,3.97,0.0,0.0,0.2,0.0,5.0,23.0,No
2993,2993,16.93,0.0,0.0,27.4,0.0,7.0,12.0,No
2994,2994,17.98,0.0,0.0,96.3,0.0,21.0,28.0,No
2995,2995,16.62,0.0,0.0,38.1,0.0,10.0,28.0,No
2996,2996,18.86,0.0,0.0,87.4,0.0,6.0,8.0,No
2997,2997,2.53,0.0,0.0,46.4,0.0,5.0,19.0,No
2998,2998,25.86,0.0,0.0,50.7,0.0,14.0,24.0,No
2999,2999,16.83,0.0,0.0,31.0,0.0,17.0,36.0,No
3000,3000,7.83,0.0,1.0,47.5,0.0,6.0,7.0,No
3001,3001,19.75,1.0,0.0,46.5,0.0,8.0,22.0,No
3002,3002,40.52,0.0,1.0,56.5,1.0,17.0,39.0,No
3003,3003,20.9,0.0,0.0,24.5,0.0,13.0,13.0,No
3004,3004,6.88,0.0,1.0,9.8,0.0,13.0,23.0,No
3005,3005,12.89,0.0,1.0,30.2,0.0,9.0,16.0,No
3006,3006,19.31,0.0,0.0,54.8,1.0,7.0,8.0,No
3007,3007,16.72,1.0,0.0,41.2,0.0,19.0,38.0,No
3008,3008,30.31,0.0,0.0,49.0,0.0,19.0,50.0,No
3009,3009,7.94,0.0,0.0,63.3,0.0,12.0,25.0,No
3010,3010,39.07,0.0,0.0,85.2,0.0,12.0,24.0,No
3011,3011,18.65,0.0,0.0,46.8,0.0,9.0,40.0,No
3012,3012,16.33,0.0,0.0,83.8,0.0,5.0,8.0,No
3013,3013,14.78,0.0,0.0,92.3,0.0,8.0,13.0,No
3014,3014,26.24,0.0,3.0,44.8,2.0,12.0,23.0,Yes
3015,3015,9.89,5.0,1.0,43.7,0.0,16.0,18.0,Yes
3016,3016,8.31,0.0,0.0,58.0,0.0,11.0,14.0,No
3017,3017,6.98,0.0,0.0,89.5,0.0,4.0,10.0,No
3018,3018,26.91,0.0,1.0,94.1,0.0,12.0,22.0,No
3019,3019,22.2,0.0,0.0,28.6,0.0,17.0,35.0,No
3020,3020,4.73,0.0,1.0,15.1,0.0,9.0,9.0,No
3021,3021,11.12,0.0,1.0,15.1,0.0,8.0,16.0,No
3022,3022,25.73,0.0,0.0,74.9,2.0,17.0,30.0,No
3023,3023,16.76,0.0,1.0,56.2,0.0,8.0,26.0,No
3024,3024,19.01,0.0,0.0,76.1,0.0,16.0,32.0,No
3025,3025,16.79,1.0,1.0,44.0,0.0,10.0,39.0,Yes
